ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893448,1.41E-01,9.18E-02,-1.699221,-5.9759812,-8.60E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8112916,1.41E-01,9.18E-02,-1.6992162,-5.9759891,-1.86E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8174970,1.41E-01,9.18E-02,-1.6992162,-5.9759891,-1.86E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130580,1.41E-01,9.18E-02,1.699166,-5.9760728,1.11E-01,SNORA29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8079021,1.41E-01,9.19E-02,-1.6991026,-5.9761785,-8.26E-02,CTNNB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7918365,1.41E-01,9.19E-02,-1.6989025,-5.9765121,-6.18E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8054166,1.42E-01,9.21E-02,1.6979939,-5.9780264,2.16E-01,TSGA10,TSGA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7957534,1.42E-01,9.21E-02,-1.6977414,-5.9784471,-4.74E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150217,1.42E-01,9.21E-02,1.6975307,-5.9787981,7.45E-02,LOC728024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005992,1.42E-01,9.22E-02,1.6974762,-5.9788889,2.79E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8175254,1.42E-01,9.22E-02,-1.6972721,-5.9792289,-8.38E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8065776,1.42E-01,9.23E-02,1.696946,-5.979772,5.26E-02,NCOA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8123637,1.42E-01,9.23E-02,1.6968242,-5.9799748,1.48E-01,HTATSF1P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893215,1.42E-01,9.24E-02,-1.6964695,-5.9805653,-1.78E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8029547,1.42E-01,9.24E-02,1.696468,-5.9805677,3.59E-02,APOC4-APOC2,APOC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7992121,1.42E-01,9.24E-02,1.696394,-5.980691,6.13E-02,PRR25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7955810,1.42E-01,9.24E-02,1.6962574,-5.9809183,8.89E-02,PRR13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7990827,1.42E-01,9.24E-02,-1.6961468,-5.9811024,-6.57E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7917082,1.42E-01,9.24E-02,-1.6961094,-5.9811647,-5.54E-02,ASB17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7932966,1.42E-01,9.24E-02,-1.6960611,-5.981245,-9.29E-02,ITGB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7910398,1.42E-01,9.24E-02,1.6959744,-5.9813894,1.21E-01,SPHAR,RAB4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055153,1.42E-01,9.24E-02,1.6959642,-5.9814064,2.11E-01,POTEB3,LOC102723502,POTEB,LOC100288966,POTEB2,POTEF,POTEJ,POTEM,POTEE,POTEKP,POTEG,POTEC,POTED,POTEH,,,,,,,,,,,,,,,,,,,,,,,
8061483,1.42E-01,9.24E-02,1.6959513,-5.9814278,1.74E-01,LOC100134868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7911233,1.42E-01,9.25E-02,-1.6958119,-5.9816598,-9.56E-02,OR2T8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8038824,1.42E-01,9.25E-02,1.6954831,-5.9822069,1.69E-01,SIGLEC10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963235,1.42E-01,9.25E-02,1.6954401,-5.9822784,1.01E-01,CSRNP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8080989,1.42E-01,9.26E-02,-1.6952133,-5.9826558,-2.67E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8099253,1.42E-01,9.26E-02,1.695173,-5.9827229,4.54E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894997,1.42E-01,9.26E-02,1.6950648,-5.9829028,1.20E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7898314,1.42E-01,9.27E-02,1.6945045,-5.9838348,7.47E-02,CLCNKB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8014066,1.42E-01,9.27E-02,-1.6944567,-5.9839143,-1.97E-01,EVI2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895526,1.43E-01,9.28E-02,1.6942646,-5.9842337,6.18E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894777,1.43E-01,9.28E-02,1.6939085,-5.9848257,9.00E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7946757,1.43E-01,9.29E-02,-1.6937278,-5.9851261,-1.20E-01,SOX6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893374,1.43E-01,9.29E-02,-1.6937262,-5.9851288,-5.81E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8072577,1.43E-01,9.29E-02,-1.693639,-5.9852737,-8.40E-02,YWHAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8092769,1.43E-01,9.29E-02,1.6936059,-5.9853287,2.17E-01,ATP13A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7997500,1.43E-01,9.29E-02,1.6935188,-5.9854734,7.03E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8098848,1.43E-01,9.29E-02,1.6935096,-5.9854888,4.95E-02,SLC26A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8174837,1.43E-01,9.30E-02,-1.6932854,-5.9858613,-5.99E-02,CT47A12,CT47A1,CT47A2,CT47A3,CT47A4,CT47A5,CT47A6,CT47A8,CT47A9,CT47A10,CT47A7,CT47B1,CT47A11,,,,,,,,,,,,,,,,,,,,,,,,
8174841,1.43E-01,9.30E-02,-1.6932854,-5.9858613,-5.99E-02,CT47A12,CT47A1,CT47A2,CT47A3,CT47A4,CT47A5,CT47A6,CT47A8,CT47A9,CT47A10,CT47A7,CT47B1,CT47A11,,,,,,,,,,,,,,,,,,,,,,,,
8174845,1.43E-01,9.30E-02,-1.6932854,-5.9858613,-5.99E-02,CT47A12,CT47A1,CT47A2,CT47A3,CT47A4,CT47A5,CT47A6,CT47A8,CT47A9,CT47A10,CT47A7,CT47B1,CT47A11,,,,,,,,,,,,,,,,,,,,,,,,
8174849,1.43E-01,9.30E-02,-1.6932854,-5.9858613,-5.99E-02,CT47A12,CT47A1,CT47A2,CT47A3,CT47A4,CT47A5,CT47A6,CT47A8,CT47A9,CT47A10,CT47A7,CT47B1,CT47A11,,,,,,,,,,,,,,,,,,,,,,,,
8174862,1.43E-01,9.30E-02,-1.6932854,-5.9858613,-5.99E-02,CT47A12,CT47A1,CT47A2,CT47A3,CT47A4,CT47A5,CT47A6,CT47A8,CT47A9,CT47A10,CT47A7,CT47B1,CT47A11,,,,,,,,,,,,,,,,,,,,,,,,
8174867,1.43E-01,9.30E-02,-1.6932854,-5.9858613,-5.99E-02,CT47A12,CT47A1,CT47A2,CT47A3,CT47A4,CT47A5,CT47A6,CT47A8,CT47A9,CT47A10,CT47A7,CT47B1,CT47A11,,,,,,,,,,,,,,,,,,,,,,,,
8174872,1.43E-01,9.30E-02,-1.6932854,-5.9858613,-5.99E-02,CT47A12,CT47A1,CT47A2,CT47A3,CT47A4,CT47A5,CT47A6,CT47A8,CT47A9,CT47A10,CT47A7,CT47B1,CT47A11,,,,,,,,,,,,,,,,,,,,,,,,
8174876,1.43E-01,9.30E-02,-1.6932854,-5.9858613,-5.99E-02,CT47A12,CT47A1,CT47A2,CT47A3,CT47A4,CT47A5,CT47A6,CT47A8,CT47A9,CT47A10,CT47A7,CT47B1,CT47A11,,,,,,,,,,,,,,,,,,,,,,,,
8174882,1.43E-01,9.30E-02,-1.6932854,-5.9858613,-5.99E-02,CT47A12,CT47A1,CT47A2,CT47A3,CT47A4,CT47A5,CT47A6,CT47A8,CT47A9,CT47A10,CT47A7,CT47B1,CT47A11,,,,,,,,,,,,,,,,,,,,,,,,
7901714,1.43E-01,9.30E-02,-1.6931527,-5.9860818,-5.64E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894549,1.43E-01,9.30E-02,1.6930466,-5.9862581,1.15E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8176570,1.43E-01,9.32E-02,1.6919807,-5.9880286,1.01E-01,DUX4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7964203,1.43E-01,9.32E-02,-1.6918837,-5.9881897,-7.21E-02,BAZ2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7933088,1.43E-01,9.33E-02,1.6915326,-5.9887727,5.04E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8131195,1.43E-01,9.34E-02,1.6910504,-5.9895732,5.06E-02,AMZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896491,1.43E-01,9.34E-02,1.6908696,-5.9898731,8.04E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7944843,1.43E-01,9.35E-02,-1.6907037,-5.9901485,-6.88E-02,OR8A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093145,1.43E-01,9.35E-02,1.6906934,-5.9901656,1.40E-01,CEP19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8013519,1.44E-01,9.35E-02,-1.6902262,-5.9909406,-6.82E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7972180,1.44E-01,9.35E-02,1.6901905,-5.9909999,9.75E-02,RNF219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7935359,1.44E-01,9.36E-02,1.6899891,-5.9913339,5.22E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8161478,1.44E-01,9.36E-02,1.6898424,-5.9915773,1.01E-01,LOC102724238,LOC100126582,FGF7P3,LOC403323,FGF7P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950030,1.44E-01,9.36E-02,1.689807,-5.991636,4.86E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893941,1.44E-01,9.36E-02,1.6898004,-5.991647,5.78E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8081335,1.44E-01,9.36E-02,1.6897453,-5.9917384,6.97E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8174389,1.44E-01,9.36E-02,1.6896647,-5.9918721,8.93E-02,COL4A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150860,1.44E-01,9.37E-02,-1.689462,-5.9922083,-8.11E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893271,1.44E-01,9.38E-02,-1.6888988,-5.9931419,-9.29E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7919574,1.44E-01,9.38E-02,1.6888644,-5.993199,6.11E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895413,1.44E-01,9.38E-02,1.6887826,-5.9933346,1.52E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7922887,1.44E-01,9.38E-02,1.6887035,-5.9934656,5.69E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119765,1.44E-01,9.39E-02,1.6883543,-5.9940444,5.04E-02,TTBK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895111,1.44E-01,9.39E-02,1.6883445,-5.9940606,1.02E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7965048,1.44E-01,9.39E-02,-1.6883359,-5.9940749,-9.73E-02,NAP1L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894733,1.44E-01,9.39E-02,-1.6881498,-5.9943833,-7.82E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055085,1.44E-01,9.39E-02,-1.6881142,-5.9944423,-7.99E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893818,1.44E-01,9.40E-02,-1.6880938,-5.994476,-7.77E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8020691,1.44E-01,9.40E-02,-1.6877604,-5.9950285,-3.97E-02,PSMA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044911,1.44E-01,9.40E-02,-1.6876246,-5.9952534,-3.99E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959621,1.44E-01,9.41E-02,1.6874694,-5.9955104,5.94E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7939961,1.44E-01,9.41E-02,-1.6872427,-5.9958859,-4.77E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8115806,1.44E-01,9.41E-02,1.6870884,-5.9961414,1.04E-01,UBTD2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7973584,1.44E-01,9.41E-02,1.6870697,-5.9961725,5.96E-02,RNF31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7971731,1.44E-01,9.42E-02,-1.6869357,-5.9963944,-2.20E-01,ATP7B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8115464,1.44E-01,9.42E-02,-1.6868987,-5.9964555,-1.91E-01,HAVCR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8070269,1.44E-01,9.42E-02,-1.6867715,-5.9966661,-9.58E-02,DSCR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8153911,1.45E-01,9.43E-02,-1.6862663,-5.9975025,-5.11E-02,COMMD5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8174302,1.45E-01,9.43E-02,1.6860763,-5.997817,3.25E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8011339,1.45E-01,9.44E-02,-1.6857304,-5.9983895,-4.89E-02,OR1E1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8022500,1.45E-01,9.45E-02,1.6854541,-5.9988467,3.86E-02,MIR133A1HG,MIR1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8004571,1.45E-01,9.45E-02,1.6853494,-5.9990198,8.23E-02,EFNB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8102004,1.45E-01,9.46E-02,1.6848631,-5.9998243,7.45E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7934840,1.45E-01,9.46E-02,1.6847839,-5.9999551,3.68E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7969881,1.45E-01,9.46E-02,-1.684728,-6.0000476,-8.62E-02,TPP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149986,1.45E-01,9.47E-02,-1.6843808,-6.0006218,-7.13E-02,ZNF395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893629,1.45E-01,9.47E-02,-1.684246,-6.0008447,-6.89E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8065013,1.45E-01,9.47E-02,-1.6842391,-6.0008561,-6.55E-02,LINC00687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7997875,1.45E-01,9.47E-02,-1.6839911,-6.001266,-4.57E-02,LINC00304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8049195,1.45E-01,9.47E-02,-1.6839653,-6.0013086,-7.43E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8058273,1.45E-01,9.48E-02,-1.6839342,-6.0013602,-6.21E-02,MPP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7980001,1.45E-01,9.48E-02,-1.6838462,-6.0015055,-4.68E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7956795,1.45E-01,9.48E-02,-1.6838066,-6.001571,-7.85E-02,TBK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8036416,1.45E-01,9.48E-02,-1.6837864,-6.0016045,-4.07E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8053337,1.45E-01,9.48E-02,1.6837791,-6.0016166,4.22E-02,REG1CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8088844,1.45E-01,9.48E-02,-1.6835846,-6.001938,-7.99E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7954938,1.45E-01,9.48E-02,1.6835123,-6.0020574,5.72E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977344,1.45E-01,9.49E-02,-1.6833196,-6.002376,-7.00E-02,PACS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8054295,1.45E-01,9.50E-02,1.6827581,-6.0033035,6.32E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077441,1.45E-01,9.50E-02,1.6826761,-6.0034391,1.36E-01,BHLHE40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7953651,1.45E-01,9.50E-02,-1.6826166,-6.0035373,-8.35E-02,PEX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895134,1.45E-01,9.50E-02,-1.6824662,-6.0037858,-1.97E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893156,1.46E-01,9.51E-02,1.6819064,-6.0047102,1.95E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8028613,1.46E-01,9.52E-02,-1.6816837,-6.0050779,-5.50E-02,IFNL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8170185,1.46E-01,9.52E-02,-1.6816446,-6.0051424,-3.23E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7976635,1.46E-01,9.52E-02,1.6815391,-6.0053167,4.49E-02,C14orf177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894319,1.46E-01,9.52E-02,1.6814169,-6.0055184,7.76E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896164,1.46E-01,9.53E-02,1.6812434,-6.0058047,9.70E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8129418,1.46E-01,9.53E-02,1.6812164,-6.0058493,1.51E-01,PTPRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7956892,1.46E-01,9.53E-02,-1.6811766,-6.005915,-4.24E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8079988,1.46E-01,9.53E-02,1.6809886,-6.0062252,4.10E-02,LSMEM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7911539,1.46E-01,9.54E-02,1.6807813,-6.0065673,1.07E-01,CCNL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8064859,1.46E-01,9.55E-02,-1.6803317,-6.0073092,-5.91E-02,PROKR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8180295,1.46E-01,9.55E-02,-1.6802636,-6.0074215,-7.23E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8105151,1.46E-01,9.55E-02,1.6802409,-6.0074589,4.19E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963471,1.46E-01,9.55E-02,-1.6801158,-6.0076653,-7.55E-02,KRT73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8009502,1.46E-01,9.55E-02,-1.6799105,-6.0080039,-1.76E-01,KCNJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7921362,1.46E-01,9.56E-02,-1.6798163,-6.0081592,-8.37E-02,OR6P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8059067,1.46E-01,9.56E-02,1.6798094,-6.0081706,7.84E-02,IHH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7901931,1.46E-01,9.56E-02,-1.679749,-6.0082702,-1.23E-01,EFCAB7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8081256,1.46E-01,9.56E-02,1.6793741,-6.0088884,8.85E-02,TBC1D23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7981309,1.46E-01,9.57E-02,1.6793127,-6.0089896,4.83E-02,BEGAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8113703,1.46E-01,9.57E-02,-1.6793076,-6.0089981,-6.72E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7998136,1.46E-01,9.57E-02,1.6792013,-6.0091732,9.74E-02,RHBDF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7968361,1.46E-01,9.57E-02,-1.6790633,-6.0094007,-1.14E-01,TEX26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8132292,1.46E-01,9.57E-02,-1.67892,-6.009637,-8.73E-02,2020,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8168463,1.46E-01,9.57E-02,1.6788572,-6.0097405,1.71E-01,FGF16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8022557,1.46E-01,9.58E-02,1.6787955,-6.0098422,1.92E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005814,1.46E-01,9.58E-02,-1.6787241,-6.0099598,-9.16E-02,NLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8031682,1.46E-01,9.58E-02,-1.6787171,-6.0099714,-7.15E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7934384,1.46E-01,9.58E-02,-1.6784779,-6.0103656,-6.95E-02,MSS51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7937230,1.47E-01,9.59E-02,1.6782754,-6.0106993,8.19E-02,SYCE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005857,1.47E-01,9.59E-02,1.6781315,-6.0109363,9.00E-02,TMEM199,TMEM199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8115606,1.47E-01,9.59E-02,-1.6781183,-6.0109582,-1.11E-01,SLU7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7966223,1.47E-01,9.59E-02,-1.6781059,-6.0109786,-1.37E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7939080,1.47E-01,9.59E-02,-1.6779993,-6.0111543,-5.05E-02,FSHB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895859,1.47E-01,9.59E-02,1.6779297,-6.0112689,7.07E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894194,1.47E-01,9.60E-02,1.6776707,-6.0116956,1.21E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8159283,1.47E-01,9.61E-02,-1.6772747,-6.0123478,-4.68E-02,KCNT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7942544,1.47E-01,9.61E-02,-1.6772208,-6.0124365,-5.06E-02,RNF169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893777,1.47E-01,9.61E-02,-1.6770037,-6.0127939,-1.18E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8166335,1.47E-01,9.61E-02,1.6768105,-6.013112,7.81E-02,PDHA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8102720,1.47E-01,9.62E-02,1.6767237,-6.013255,1.66E-01,ANKRD50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8152094,1.47E-01,9.62E-02,-1.6766113,-6.01344,-5.09E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7944147,1.47E-01,9.62E-02,1.6765376,-6.0135613,4.88E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8158939,1.47E-01,9.62E-02,-1.6765272,-6.0135785,-5.04E-02,GFI1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8139879,1.47E-01,9.62E-02,1.6764968,-6.0136284,1.06E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8082244,1.47E-01,9.64E-02,-1.6756269,-6.0150601,-9.37E-02,OR7E37P,OR7E35P,MGC72080,OR7E5P,DAPL1,OR7E24,OR7E47P,OR7E12P,OR7E14P,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895110,1.47E-01,9.64E-02,1.6752879,-6.0156177,4.08E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7976481,1.47E-01,9.65E-02,1.6751946,-6.0157712,1.03E-01,SERPINA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7946025,1.47E-01,9.65E-02,-1.6750258,-6.0160489,-7.26E-02,OR52A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893109,1.47E-01,9.65E-02,-1.6750223,-6.0160546,-1.33E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8101011,1.47E-01,9.65E-02,1.674991,-6.016106,9.90E-02,LOC100507388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8141580,1.47E-01,9.65E-02,1.6749888,-6.0161097,4.79E-02,ACTL6B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7984799,1.47E-01,9.65E-02,-1.6749344,-6.0161991,-5.56E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7962201,1.47E-01,9.65E-02,-1.6748325,-6.0163667,-4.54E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7947652,1.47E-01,9.65E-02,1.6748082,-6.0164067,5.41E-02,AMBRA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093110,1.48E-01,9.66E-02,1.6744935,-6.0169242,5.02E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7925058,1.48E-01,9.66E-02,1.6743266,-6.0171986,3.85E-02,SNRPD2P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8019908,1.48E-01,9.66E-02,-1.6742901,-6.0172585,-7.40E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
